"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2224359","","1042","22:3 Docosatrienoic"
"2224360","","1042","22:4 Docosatetraenoic"
"2224361","","1042","22:5 Docosapentaenoic"
"2224362","","1042","22:6 Docosahexaenoic"
"2224363","","1042","23:0 Tricosanoic"
"2224364","","1042","24:0 Tetracosanoic (Lignoceric)"
"2224365","","1042","24:1 Tetracosaenoic (Nervonic)"
"2224366","0.003","1042","4:0 Butanoic (Butyric)"
"2224367","","1042","5:0 Pentanoic (Valeric)"
"2224368","","1042","6:0 Hexanoic (Caproic)"
"2224369","","1042","7:0 Heptanoic (Enanthic)"
"2224370","0.001","1042","8:0 Octanoic (Caprylic)"
"2224371","","1042","9:0 Nonanoic (Pelargonic)"
"2224372","","1042","Total Cis MUFA"
"2224373","","1042","Total Cis PUFA"
"2224374","0.04","1042","Total SFA"
"2224375","","1042","Total Trans FA"
"2224376","0.11","1040","Alanine"
"2224377","0.13","1040","Arginine"
"2224378","0.3","1040","Aspartic Acid"
"2224379","0.04","1040","Cysteine"
"2224380","0.8","1040","Glutamic Acid"
"2224381","0.06","1040","Glycine"
"2224382","0.1","1040","Histidine"
"2224383","0.01","1040","Hydroxyproline"
"2224384","0.18","1040","Isoleucine"
"2224385","0.33","1040","Leucine"
"2224386","0.25","1040","Lysine"
"2224387","0.09","1040","Methionine"
"2224388","0.16","1040","Phenylalanine"
"2224389","0.33","1040","Proline"
"2224390","0.2","1040","Serine"
"2224391","0.16","1040","Threonine"
"2224392","0.04","1040","Tryptophan"
"2224393","0.16","1040","Tyrosine"
"2224394","0.21","1040","Valine"
"2224395","0.75","1022","Ash"
"2224396","0.06","1019","Fat - Mojonnier"
"2224397","91","1027","Moisture - Forced Air Oven"
"2224398","0.47","1018","Nitrogen - Kjeldahl"
"2224399","0.03","1045","25 Hydroxy Vitamin D "
"2224400","0.1","1045","Total Vitamin D2 (mcg units)"
"2224401","1.22","1045","Total Vitamin D3 (mcg units)"
"2224402","3","1010","Selenium"
"2224403","","1051","alpha-Carotene"
"2224404","","1051","alpha-Cryptoxanthin"
"2224405","","1051","beta-Cryptoxanthin"
"2224406","","1051","cis-beta-Carotene"
"2224407","0.446","1051","cis-Lutein/Zeaxanthin"
"2224408","","1051","cis-Lycopene"
"2224409","0.884","1051","Lutein"
"2224410","0.419","1051","Total beta-Carotene "
"2224411","","1051","Total Lycopene"
"2224412","0.419","1051","trans-beta-Carotene"
"2224413","","1051","trans-Lycopene"
"2224414","0.888","1051","Zeaxanthin"
"2224415","0","1052","alpha-Tocopherol"
"2224416","","1052","alpha-Tocotrienol"
"2224417","","1052","beta-Tocopherol"
"2224418","","1052","beta-Tocotrienol"
"2224419","","1052","delta-Tocopherol"
"2224420","","1052","delta-Tocotrienol"
"2224421","","1052","gamma-Tocopherol"
"2224422","","1052","gamma-Tocotrienol"
"2224423","1.58","1043","Betaine"
"2224424","1.96","1043","Choline"
"2224425","10.6","1043","GPC"
"2224426","2.06","1043","PCho"
"2224427","0.598","1043","PtdCho"
"2224428","0.765","1043","SM"
"2224429","16","1043","Total Cho"
"2224430","132","1009","Calcium"
"2224431","0.005","1009","Copper"
"2224432","0.05","1009","Iron"
"2224433","12.6","1009","Magnesium"
"2224434","0.0025","1009","Manganese"
"2224435","107","1009","Phosphorus"
"2224436","186","1009","Potassium"
"2224437","44","1009","Sodium"
"2224438","0.417","1009","Zinc"
"2224439","6.3","1017","Folates (may contain folic acid)"
"2224440","0.12","1014","Niacin"
"2224441","3","1010","Selenium"
"2224442","2.36","1061","Cholesterol"
"2224443","0.15","1066","Fructose"
"2224444","0.15","1066","Galactose"
"2224445","0.15","1066","Glucose"
"2224446","4.99","1066","Lactose"
"2224447","0.15","1066","Maltose"
"2224448","0.15","1066","Sucrose"
"2224449","0.062","1034","Vitamin B1 (Thiamine HCl)"
"2224450","0.535","1039","Vitamin B12"
"2224451","0.133","1035","Vitamin B2 (riboflavin)"
"2224452","0.052","1072","Vitamin B6 (pyridoxine HCL)"
"2224455","0.5","1022","Ash"
"2224456","0.06","1019","Fat - Mojonnier"
"2224457","91.4","1027","Moisture - Forced Air Oven"
"2224458","0.59","1018","Nitrogen - Kjeldahl"
"2224459","0.03","1045","25-Hydroxy Vitamin D"
"2224460","0.1","1045","Total Vitamin D2 (mcg units)"
"2224461","1.02","1045","Total Vitamin D3 (mcg units)"
"2224462","2.31","1061","Cholesterol"
"2224464","","1042","10:0 Decanoic (Capric)"
"2224465","","1042","11:0 Undecanoic"
"2224466","0.001","1042","12:0 Dodecanoic (Lauric)"
"2224467","","1042","12:1 Dodecenoic"
"2224468","0.007","1042","14:0 Tetradecanoic (Myristic)"
"2224469","","1042","14:1 Tetradecenoic (Myristoleic)"
"2224470","","1042","14:1 trans-Tetradecenoic"
"2224471","0.002","1042","15:0 Pentadecanoic"
"2224472","","1042","15:1 Pentadecenoic"
"2224473","0.021","1042","16:0 Hexadecanoic (Palmitic)"
"2224474","","1042","16:1 Hexadecenoic (Palmitoleic)"
"2224475","","1042","16:1 trans-Hexadecenoic"
"2224476","","1042","17:0 Heptadecanoic (Margaric)"
"2224477","","1042","17:1 Heptadecenoic (Margaroleic)"
"2224478","0.008","1042","18:0 Octadecanoic (Stearic)"
"2224479","0.022","1042","18:1 Octadecenoic (incl. Oleic)"
"2224480","","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2224481","","1042","18:2 conj Linoleic"
"2224482","0.007","1042","18:2 Octadecadienoic (Linoleic)"
"2224483","","1042","18:2 trans-Octadecadienoic"
"2224484","","1042","18:3 g-Linolenic"
"2224485","","1042","18:3 Octadecatrienoic (Linolenic)"
"2224486","","1042","18:3 trans-Octadecatrienoic"
"2224487","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2224488","","1042","20:0 Eicosanoic (Arachidic)"
"2224489","","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2224490","","1042","20:1 trans-Eicosenoic"
"2224491","","1042","20:2 Eicosadienoic"
"2224492","","1042","20:3 11,14,17-Eicosatrienoic"
"2224493","","1042","20:3 5,8,11-Eicosatrienoic"
"2224494","","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2224495","","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2224496","","1042","20:5 Eicosapentaenoic"
"2224497","","1042","21:0 Heneicosanoic"
"2224498","","1042","22:0 Docosanoic (Behenic)"
"2224499","","1042","22:1 Cetoleic"
"2224500","","1042","22:1 Docosaenoic (Erucic)"
"2224501","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2224502","","1042","22:2 Docosadienoic"
"2224503","","1042","22:3 Docosatrienoic"
"2224504","","1042","22:4 Docosatetraenoic"
"2224505","","1042","22:5 Docosapentaenoic"
"2224506","","1042","22:6 Docosahexaenoic"
"2224507","","1042","23:0 Tricosanoic"
"2224508","","1042","24:0 Tetracosanoic (Lignoceric)"
"2224509","","1042","24:1 Tetracosaenoic (Nervonic)"
"2224510","0.004","1042","4:0 Butanoic (Butyric)"
"2224511","","1042","5:0 Pentanoic (Valeric)"
"2224512","0.001","1042","6:0 Hexanoic (Caproic)"
"2224513","","1042","7:0 Heptanoic (Enanthic)"
"2224514","0.001","1042","8:0 Octanoic (Caprylic)"
"2224515","","1042","9:0 Nonanoic (Pelargonic)"
"2224516","0.02","1042","Total Cis MUFA"
"2224517","0.01","1042","Total Cis PUFA"
"2224518","0.04","1042","Total SFA"
"2224519","","1042","Total Trans FA"
"2224520","0.11","1040","Alanine"
"2224521","0.12","1040","Arginine"
"2224522","0.28","1040","Aspartic Acid"
"2224523","0.04","1040","Cysteine"
"2224524","0.81","1040","Glutamic Acid"
"2224525","0.07","1040","Glycine"
"2224526","0.09","1040","Histidine"
"2224527","0.01","1040","Hydroxyproline"
"2224528","0.17","1040","Isoleucine"
"2224529","0.33","1040","Leucine"
"2224530","0.3","1040","Lysine"
"2224531","0.09","1040","Methionine"
"2224532","0.16","1040","Phenylalanine"
"2224533","0.33","1040","Proline"
"2224534","0.19","1040","Serine"
"2224535","0.16","1040","Threonine"
"2224536","0.05","1040","Tryptophan"
"2224537","0.16","1040","Tyrosine"
"2224538","0.21","1040","Valine"
"2224539","0.5","1022","Ash"
"2224540","0.08","1019","Fat - Mojonnier"
"2224541","89.7","1027","Moisture - Forced Air Oven"
"2224542","0.53","1018","Nitrogen - Kjeldahl"
"2224543","0.03","1045","25 Hydroxy Vitamin D "
"2224544","0.1","1045","Total Vitamin D2 (mcg units)"
"2224545","0.829","1045","Total Vitamin D3 (mcg units)"
"2224546","3","1010","Selenium"
"2224547","129","1009","Calcium"
"2224548","0.00498","1009","Copper"
"2224549","0.0498","1009","Iron"
"2224550","12.2","1009","Magnesium"
"2224551","0.00249","1009","Manganese"
"2224552","107","1009","Phosphorus"
"2224553","160","1009","Potassium"
"2224554","37.5","1009","Sodium"
"2224555","0.434","1009","Zinc"
"2224556","6","1017","Folates (may contain folic acid)"
"2224557","0.11","1014","Niacin"
"2224558","3","1010","Selenium"
"2224559","2.41","1061","Cholesterol"
"2224560","0.15","1066","Fructose"
"2224561","0.15","1066","Galactose"
"2224562","0.15","1066","Glucose"
"2224563","5.22","1066","Lactose"
"2224564","0.15","1066","Maltose"
"2224565","0.15","1066","Sucrose"
"2224566","0.052","1034","Vitamin B1 (Thiamine HCl)"
"2224567","0.627","1039","Vitamin B12"
"2224568","0.128","1035","Vitamin B2 (riboflavin)"
"2224569","0.057","1072","Vitamin B6 (pyridoxine HCL)"
"2224572","0.002","1042","10:0 Decanoic (Capric)"
"2224573","","1042","11:0 Undecanoic"
"2224574","0.002","1042","12:0 Dodecanoic (Lauric)"
"2224575","","1042","12:1 Dodecenoic"
"2224576","0.005","1042","14:0 Tetradecanoic (Myristic)"
"2224577","","1042","14:1 Tetradecenoic (Myristoleic)"
"2224578","","1042","14:1 trans-Tetradecenoic"
"2224579","0.001","1042","15:0 Pentadecanoic"
"2224580","","1042","15:1 Pentadecenoic"
"2224581","0.013","1042","16:0 Hexadecanoic (Palmitic)"
"2224582","","1042","16:1 Hexadecenoic (Palmitoleic)"
"2224583","","1042","16:1 trans-Hexadecenoic"
"2224584","","1042","17:0 Heptadecanoic (Margaric)"
"2224585","","1042","17:1 Heptadecenoic (Margaroleic)"
"2224586","0.006","1042","18:0 Octadecanoic (Stearic)"
"2224587","0.009","1042","18:1 Octadecenoic (incl. Oleic)"
"2224588","","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2224589","","1042","18:2 conj Linoleic"
"2224590","0.003","1042","18:2 Octadecadienoic (Linoleic)"
"2224591","","1042","18:2 trans-Octadecadienoic"
"2224592","","1042","18:3 g-Linolenic"
"2224593","","1042","18:3 Octadecatrienoic (Linolenic)"
"2224594","","1042","18:3 trans-Octadecatrienoic"
"2224595","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2224596","","1042","20:0 Eicosanoic (Arachidic)"
"2224597","","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2224598","","1042","20:1 trans-Eicosenoic"
"2224599","","1042","20:2 Eicosadienoic"
"2224600","","1042","20:3 11,14,17-Eicosatrienoic"
"2224601","","1042","20:3 5,8,11-Eicosatrienoic"
"2224602","","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2224603","","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2224604","","1042","20:5 Eicosapentaenoic"
"2224605","","1042","21:0 Heneicosanoic"
"2224606","","1042","22:0 Docosanoic (Behenic)"
"2224607","","1042","22:1 Cetoleic"
"2224608","","1042","22:1 Docosaenoic (Erucic)"
"2224609","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2224610","","1042","22:2 Docosadienoic"
"2224611","","1042","22:3 Docosatrienoic"
"2224612","","1042","22:4 Docosatetraenoic"
"2224613","","1042","22:5 Docosapentaenoic"
"2224614","","1042","22:6 Docosahexaenoic"
"2224615","","1042","23:0 Tricosanoic"
"2224616","","1042","24:0 Tetracosanoic (Lignoceric)"
"2224617","","1042","24:1 Tetracosaenoic (Nervonic)"
"2224618","0.002","1042","4:0 Butanoic (Butyric)"
"2224619","","1042","5:0 Pentanoic (Valeric)"
"2224620","","1042","6:0 Hexanoic (Caproic)"
"2224621","","1042","7:0 Heptanoic (Enanthic)"
"2224622","0.002","1042","8:0 Octanoic (Caprylic)"
"2224623","","1042","9:0 Nonanoic (Pelargonic)"
"2224624","0.01","1042","Total Cis MUFA"
"2224625","","1042","Total Cis PUFA"
"2224626","0.03","1042","Total SFA"
"2224627","","1042","Total Trans FA"
"2224628","0.12","1040","Alanine"
"2224629","0.13","1040","Arginine"
"2224630","0.33","1040","Aspartic Acid"
"2224631","0.04","1040","Cysteine"
"2224632","0.86","1040","Glutamic Acid"
"2224633","0.07","1040","Glycine"
"2224634","0.11","1040","Histidine"
"2224635","0.01","1040","Hydroxyproline"
"2224636","0.19","1040","Isoleucine"
"2224637","0.35","1040","Leucine"
"2224638","0.27","1040","Lysine"
"2224639","0.1","1040","Methionine"
"2224640","0.18","1040","Phenylalanine"
"2224641","0.35","1040","Proline"
"2224642","0.21","1040","Serine"
"2224643","0.18","1040","Threonine"
"2224644","0.05","1040","Tryptophan"
"2224645","0.18","1040","Tyrosine"
"2224646","0.24","1040","Valine"
"2224647","0.93","1022","Ash"
"2224648","0.06","1019","Fat - Mojonnier"
"2224649","90.8","1027","Moisture - Forced Air Oven"
"2224650","0.55","1018","Nitrogen - Kjeldahl"
"2224651","0.03","1045","25 Hydroxy Vitamin D "
"2224652","0.1","1045","Total Vitamin D2 (mcg units)"
"2224653","1.03","1045","Total Vitamin D3 (mcg units)"
"2224654","3","1010","Selenium"
"2224655","135","1009","Calcium"
"2224656","0.00499","1009","Copper"
"2224657","0.0499","1009","Iron"
"2224658","12.6","1009","Magnesium"
"2224659","0.0026","1009","Manganese"
"2224660","113","1009","Phosphorus"
"2224661","180","1009","Potassium"
"2224662","43.9","1009","Sodium"
"2224663","0.477","1009","Zinc"
"2224664","6","1017","Folates (may contain folic acid)"
"2224665","0.13","1014","Niacin"
"2224666","3","1010","Selenium"
"2224667","2.4","1061","Cholesterol"
"2224668","0.15","1066","Fructose"
"2224669","0.15","1066","Galactose"
"2224670","0.15","1066","Glucose"
"2224671","5.03","1066","Lactose"
"2224672","0.15","1066","Maltose"
"2224673","0.15","1066","Sucrose"
"2224674","0.433","1037","Pantothenic acid"
"2224675","0.059","1034","Vitamin B1 (Thiamine HCl)"
"2224676","0.582","1039","Vitamin B12"
"2224677","0.1","1035","Vitamin B2 (riboflavin)"
"2224678","0.061","1072","Vitamin B6 (pyridoxine HCL)"
"2224838","0.65","1022","Ash"
"2224839","3.34","1019","Fat - Mojonnier"
"2224840","87.9","1027","Moisture - Forced Air Oven"
"2224841","0.53","1018","Nitrogen - Kjeldahl"
"2224842","0.03","1045","25-Hydroxy Vitamin D"
"2224843","0.1","1045","Total Vitamin D2 (mcg units)"
"2224844","1.14","1045","Total Vitamin D3 (mcg units)"
"2224845","12.1","1061","Cholesterol"
"2224847","0.087","1042","10:0 Decanoic (Capric)"
"2224848","","1042","11:0 Undecanoic"
"2224849","0.097","1042","12:0 Dodecanoic (Lauric)"
"2224850","0.001","1042","12:1 Dodecenoic"
"2224851","0.301","1042","14:0 Tetradecanoic (Myristic)"
"2224852","0.024","1042","14:1 Tetradecenoic (Myristoleic)"
"2224853","0.004","1042","14:1 trans-Tetradecenoic"
"2224854","0.031","1042","15:0 Pentadecanoic"
"2224855","","1042","15:1 Pentadecenoic"
"2224856","0.898","1042","16:0 Hexadecanoic (Palmitic)"
"2224857","0.039","1042","16:1 Hexadecenoic (Palmitoleic)"
"2224858","0.008","1042","16:1 trans-Hexadecenoic"
"2224859","0.019","1042","17:0 Heptadecanoic (Margaric)"
"2224860","0.005","1042","17:1 Heptadecenoic (Margaroleic)"
"2224861","0.306","1042","18:0 Octadecanoic (Stearic)"
"2224862","0.596","1042","18:1 Octadecenoic (incl. Oleic)"
"2224863","0.07","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2224864","0.013","1042","18:2 conj Linoleic"
"2224865","0.081","1042","18:2 Octadecadienoic (Linoleic)"
"2224866","0.017","1042","18:2 trans-Octadecadienoic"
"2224867","0.001","1042","18:3 g-Linolenic"
"2224868","0.009","1042","18:3 Octadecatrienoic (Linolenic)"
"2224869","","1042","18:3 trans-Octadecatrienoic"
"2224870","0.001","1042","18:4 Octadecatetraenoic (Moroctic)"
"2224871","0.004","1042","20:0 Eicosanoic (Arachidic)"
"2224872","0.004","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2224873","","1042","20:1 trans-Eicosenoic"
"2224874","0.001","1042","20:2 Eicosadienoic"
"2224875","","1042","20:3 11,14,17-Eicosatrienoic"
"2224876","","1042","20:3 5,8,11-Eicosatrienoic"
"2224877","0.004","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2224878","0.005","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2224879","0.001","1042","20:5 Eicosapentaenoic"
"2224880","0.001","1042","21:0 Heneicosanoic"
"2224881","0.001","1042","22:0 Docosanoic (Behenic)"
"2224882","","1042","22:1 Cetoleic"
"2224883","","1042","22:1 Docosaenoic (Erucic)"
"2224884","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2224885","","1042","22:2 Docosadienoic"
"2224886","","1042","22:3 Docosatrienoic"
"2224887","0.001","1042","22:4 Docosatetraenoic"
"2224888","0.001","1042","22:5 Docosapentaenoic"
"2224889","","1042","22:6 Docosahexaenoic"
"2224890","","1042","23:0 Tricosanoic"
"2224891","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"2224892","","1042","24:1 Tetracosaenoic (Nervonic)"
"2224893","0.068","1042","4:0 Butanoic (Butyric)"
"2224894","","1042","5:0 Pentanoic (Valeric)"
"2224895","0.055","1042","6:0 Hexanoic (Caproic)"
"2224896","","1042","7:0 Heptanoic (Enanthic)"
"2224897","0.034","1042","8:0 Octanoic (Caprylic)"
"2224898","","1042","9:0 Nonanoic (Pelargonic)"
"2224899","0.67","1042","Total Cis MUFA"
"2224900","0.1","1042","Total Cis PUFA"
"2224901","1.9","1042","Total SFA"
"2224902","0.1","1042","Total Trans FA"
"2224903","0.1","1040","Alanine"
"2224904","0.12","1040","Arginine"
"2224905","0.27","1040","Aspartic Acid"
"2224906","0.03","1040","Cysteine"
"2224907","0.73","1040","Glutamic Acid"
"2224908","0.07","1040","Glycine"
"2224909","0.09","1040","Histidine"
"2224910","0.01","1040","Hydroxyproline"
"2224911","0.16","1040","Isoleucine"
"2224912","0.31","1040","Leucine"
"2224913","0.29","1040","Lysine"
"2224914","0.09","1040","Methionine"
"2224915","0.15","1040","Phenylalanine"
"2224916","0.3","1040","Proline"
"2224917","0.18","1040","Serine"
"2224918","0.14","1040","Threonine"
"2224919","0.04","1040","Tryptophan"
"2224920","0.15","1040","Tyrosine"
"2224921","0.19","1040","Valine"
"2224922","1.03","1022","Ash"
"2224923","3.15","1019","Fat - Mojonnier"
"2224924","88","1027","Moisture - Forced Air Oven"
"2224925","0.5","1018","Nitrogen - Kjeldahl"
"2224926","0.03","1045","25 Hydroxy Vitamin D "
"2224927","0.1","1045","Total Vitamin D2 (mcg units)"
"2224928","1","1045","Total Vitamin D3 (mcg units)"
"2224929","3","1010","Selenium"
"2224930","","1051","alpha-Carotene"
"2224931","","1051","alpha-Cryptoxanthin"
"2224932","","1051","beta-Cryptoxanthin"
"2224933","0.916","1051","cis-beta-Carotene"
"2224934","","1051","cis-Lutein/Zeaxanthin"
"2224935","","1051","cis-Lycopene"
"2224936","0.582","1051","Lutein"
"2224937","5.27","1051","Total beta-Carotene "
"2224938","","1051","Total Lycopene"
"2224939","4.35","1051","trans-beta-Carotene"
"2224940","","1051","trans-Lycopene"
"2224941","0.215","1051","Zeaxanthin"
"2224942","0.045","1052","alpha-Tocopherol"
"2224943","","1052","alpha-Tocotrienol"
"2224944","","1052","beta-Tocopherol"
"2224945","","1052","beta-Tocotrienol"
"2224946","","1052","delta-Tocopherol"
"2224947","","1052","delta-Tocotrienol"
"2224948","","1052","gamma-Tocopherol"
"2224949","","1052","gamma-Tocotrienol"
"2224950","0.726","1043","Betaine"
"2224951","3.07","1043","Choline"
"2224952","10.6","1043","GPC"
"2224953","1.68","1043","PCho"
"2224954","1.3","1043","PtdCho"
"2224955","1.42","1043","SM"
"2224956","18","1043","Total Cho"
"2224957","121","1009","Calcium"
"2224958","0.00497","1009","Copper"
"2224959","0.0497","1009","Iron"
"2224960","12","1009","Magnesium"
"2224961","0.00249","1009","Manganese"
"2224962","100","1009","Phosphorus"
"2224963","146","1009","Potassium"
"2224964","38.1","1009","Sodium"
"2224965","0.432","1009","Zinc"
"2224966","6","1017","Folates (may contain folic acid)"
"2224967","0.1","1014","Niacin"
"2224968","3","1010","Selenium"
"2224969","11.6","1061","Cholesterol"
"2224970","0.15","1066","Fructose"
"2224971","0.15","1066","Galactose"
"2224972","0.15","1066","Glucose"
"2224973","4.88","1066","Lactose"
"2224974","0.15","1066","Maltose"
"2224975","0.15","1066","Sucrose"
"2224976","0.054","1034","Vitamin B1 (Thiamine HCl)"
"2224977","0.548","1039","Vitamin B12"
"2224978","0.139","1035","Vitamin B2 (riboflavin)"
"2224979","0.056","1072","Vitamin B6 (pyridoxine HCL)"
"2225119","0.085","1042","10:0 Decanoic (Capric)"
"2225120","","1042","11:0 Undecanoic"
"2225121","0.1","1042","12:0 Dodecanoic (Lauric)"
"2225122","0.001","1042","12:1 Dodecenoic"
"2225123","0.31","1042","14:0 Tetradecanoic (Myristic)"
